time,lift,day_status
2017-12-09 00:00:00,Franz's,0
2017-12-09 00:00:00,T-BAR,0
2017-12-09 00:00:00,Blackcomb Glacier,0
2017-12-09 09:01:04,Excalibur Gondola,1
2017-12-09 09:01:04,Excalibur Gondola (Lower),1
2017-12-09 09:01:18,Excelerator,1
2017-12-09 09:01:31,Blackcomb Gondola,1
2017-12-09 09:01:44,Blackcomb Gondola (Lower),1
2017-12-09 09:01:57,Red Chair,1
2017-12-09 09:02:11,Creekside Gondola,1
2017-12-09 09:02:24,Emerald,1
2017-12-09 09:02:37,Whistler Village Gondola,1
2017-12-09 09:02:37,Whistler Village Gondola (Lower),1
2017-12-09 09:07:04,Garbanzo,1
2017-12-09 09:24:04,Jersey Cream,1
2017-12-09 09:39:04,Olympic,1
2017-12-09 09:52:04,Catskinner,1
2017-12-09 10:01:13,Peak 2 Peak,1
2017-12-09 10:01:27,Peak,1
2017-12-09 10:03:15,7th Heaven,1
2017-12-09 10:03:19,Crystal,1
2017-12-09 10:09:15,Glacier,1
2017-12-09 10:21:15,Harmony,1
2017-12-09 10:28:05,Showcase,1
2017-12-09 11:37:04,Fitzsimmons,1
2017-12-10 00:00:00,Flute Bowl,0
2017-12-10 00:00:00,Blackcomb Glacier,0
2017-12-10 00:00:00,Symphony,0
2017-12-10 00:00:00,Spanky's Ladder,0
2017-12-10 00:00:00,Franz's,0
2017-12-10 00:00:00,T-BAR,0
2017-12-10 09:02:04,Excalibur Gondola,1
2017-12-10 09:02:04,Excalibur Gondola (Lower),1
2017-12-10 09:02:18,Excelerator,1
2017-12-10 09:02:31,Blackcomb Gondola,1
2017-12-10 09:02:44,Blackcomb Gondola (Lower),1
2017-12-10 09:02:58,Creekside Gondola,1
2017-12-10 09:03:11,Emerald,1
2017-12-10 09:03:24,Fitzsimmons,1
2017-12-10 09:03:38,Garbanzo,1
2017-12-10 09:03:51,Whistler Village Gondola (Lower),1
2017-12-10 09:03:51,Whistler Village Gondola,1
2017-12-10 09:06:04,Red Chair,1
2017-12-10 09:17:06,Jersey Cream,1
2017-12-10 09:51:04,Olympic,1
2017-12-10 09:53:14,Peak 2 Peak,1
2017-12-10 09:53:28,Peak,1
2017-12-10 09:54:15,7th Heaven,1
2017-12-10 09:57:04,Catskinner,1
2017-12-10 09:57:08,Crystal,1
2017-12-10 10:02:14,Glacier,1
2017-12-10 10:15:15,Harmony,1
2017-12-10 10:34:04,Showcase,1
2017-12-11 00:00:00,Franz's,0
2017-12-11 00:00:00,Spanky's Ladder,0
2017-12-11 00:00:00,Flute Bowl,0
2017-12-11 00:00:00,Symphony,0
2017-12-11 00:00:00,T-BAR,0
2017-12-11 00:00:00,Fitzsimmons,0
2017-12-11 09:17:04,Excalibur Gondola (Lower),1
2017-12-11 09:17:04,Excalibur Gondola,1
2017-12-11 09:17:18,Excelerator,1
2017-12-11 09:17:31,Blackcomb Gondola,1
2017-12-11 09:17:44,Blackcomb Gondola (Lower),1
2017-12-11 09:17:58,Red Chair,1
2017-12-11 09:18:11,Creekside Gondola,1
2017-12-11 09:18:24,Emerald,1
2017-12-11 09:18:38,Whistler Village Gondola,1
2017-12-11 09:18:38,Whistler Village Gondola (Lower),1
2017-12-11 09:37:05,Jersey Cream,1
2017-12-11 09:39:05,Garbanzo,1
2017-12-11 09:39:08,Olympic,1
2017-12-11 09:56:14,Peak,1
2017-12-11 09:57:14,Peak 2 Peak,1
2017-12-11 10:12:14,7th Heaven,1
2017-12-11 10:12:41,Crystal,1
2017-12-11 10:12:55,Showcase,1
2017-12-11 10:14:14,Glacier,1
2017-12-11 10:20:04,Catskinner,1
2017-12-11 10:20:18,Harmony,1
2017-12-11 10:34:05,Blackcomb Glacier,1
2017-12-12 00:00:00,Flute Bowl,0
2017-12-12 00:00:00,Fitzsimmons,0
2017-12-12 00:00:00,Franz's,0
2017-12-12 00:00:00,Spanky's Ladder,0
2017-12-12 00:00:00,Symphony,0
2017-12-12 00:00:00,T-BAR,0
2017-12-12 09:23:17,Excalibur Gondola,1
2017-12-12 09:23:17,Excalibur Gondola (Lower),1
2017-12-12 09:23:30,Excelerator,1
2017-12-12 09:23:56,Blackcomb Gondola,1
2017-12-12 09:24:09,Blackcomb Gondola (Lower),1
2017-12-12 09:25:04,Red Chair,1
2017-12-12 09:25:18,Creekside Gondola,1
2017-12-12 09:25:31,Emerald,1
2017-12-12 09:25:45,Garbanzo,1
2017-12-12 09:25:58,Whistler Village Gondola,1
2017-12-12 09:25:58,Whistler Village Gondola (Lower),1
2017-12-12 09:27:05,Jersey Cream,1
2017-12-12 09:58:05,Crystal,1
2017-12-12 10:01:13,Peak 2 Peak,1
2017-12-12 10:01:27,Peak,1
2017-12-12 10:06:04,Olympic,1
2017-12-12 10:09:04,Catskinner,1
2017-12-12 10:12:15,Harmony,1
2017-12-12 10:34:15,7th Heaven,1
2017-12-12 10:34:28,Glacier,1
2017-12-12 10:35:04,Showcase,1
2017-12-12 10:36:04,Blackcomb Glacier,1
2017-12-13 00:00:00,Flute Bowl,0
2017-12-13 00:00:00,Fitzsimmons,0
2017-12-13 00:00:00,Spanky's Ladder,0
2017-12-13 00:00:00,Blackcomb Glacier,0
2017-12-13 00:00:00,Symphony,0
2017-12-13 00:00:00,Franz's,0
2017-12-13 00:00:00,T-BAR,0
2017-12-13 09:18:04,Excalibur Gondola,1
2017-12-13 09:18:04,Excalibur Gondola (Lower),1
2017-12-13 09:18:18,Excelerator,1
2017-12-13 09:18:31,Blackcomb Gondola,1
2017-12-13 09:18:44,Blackcomb Gondola (Lower),1
2017-12-13 09:18:57,Red Chair,1
2017-12-13 09:19:11,Creekside Gondola,1
2017-12-13 09:19:24,Emerald,1
2017-12-13 09:19:38,Whistler Village Gondola (Lower),1
2017-12-13 09:19:38,Whistler Village Gondola,1
2017-12-13 09:28:04,Garbanzo,1
2017-12-13 09:34:04,Jersey Cream,1
2017-12-13 09:41:15,Peak,1
2017-12-13 09:59:04,Olympic,1
2017-12-13 10:05:15,7th Heaven,1
2017-12-13 10:05:28,Glacier,1
2017-12-13 10:08:13,Peak 2 Peak,1
2017-12-13 10:09:04,Catskinner,1
2017-12-13 10:17:05,Crystal,1
2017-12-13 10:33:05,Showcase,1
2017-12-13 11:32:15,Harmony,1
2017-12-14 00:00:00,Spanky's Ladder,0
2017-12-14 00:00:00,Blackcomb Glacier,0
2017-12-14 00:00:00,Symphony,0
2017-12-14 00:00:00,Franz's,0
2017-12-14 00:00:00,Fitzsimmons,0
2017-12-14 00:00:00,Flute Bowl,0
2017-12-14 00:00:00,T-BAR,0
2017-12-14 09:17:04,Excalibur Gondola (Lower),1
2017-12-14 09:17:04,Excalibur Gondola,1
2017-12-14 09:17:18,Excelerator,1
2017-12-14 09:17:31,Blackcomb Gondola,1
2017-12-14 09:17:44,Blackcomb Gondola (Lower),1
2017-12-14 09:17:58,Red Chair,1
2017-12-14 09:18:11,Creekside Gondola,1
2017-12-14 09:18:24,Emerald,1
2017-12-14 09:18:38,Whistler Village Gondola (Lower),1
2017-12-14 09:18:38,Whistler Village Gondola,1
2017-12-14 09:19:04,Garbanzo,1
2017-12-14 09:32:05,Jersey Cream,1
2017-12-14 09:39:04,Olympic,1
2017-12-14 09:54:15,Peak,1
2017-12-14 10:04:13,Peak 2 Peak,1
2017-12-14 10:05:14,Harmony,1
2017-12-14 10:17:04,Catskinner,1
2017-12-14 10:17:08,Crystal,1
2017-12-14 10:47:15,7th Heaven,1
2017-12-14 10:47:19,Showcase,1
2017-12-14 10:51:15,Glacier,1
2017-12-15 00:00:00,Fitzsimmons,0
2017-12-15 00:00:00,Flute Bowl,0
2017-12-15 00:00:00,Spanky's Ladder,0
2017-12-15 00:00:00,Franz's,0
2017-12-15 00:00:00,Blackcomb Glacier,0
2017-12-15 00:00:00,T-BAR,0
2017-12-15 00:00:00,Symphony,0
2017-12-15 09:07:05,Red Chair,1
2017-12-15 09:07:08,Emerald,1
2017-12-15 09:07:12,Garbanzo,1
2017-12-15 09:16:04,Excalibur Gondola (Lower),1
2017-12-15 09:16:04,Excalibur Gondola,1
2017-12-15 09:16:17,Excelerator,1
2017-12-15 09:16:30,Blackcomb Gondola,1
2017-12-15 09:16:44,Blackcomb Gondola (Lower),1
2017-12-15 09:16:57,Creekside Gondola,1
2017-12-15 09:17:10,Whistler Village Gondola,1
2017-12-15 09:17:10,Whistler Village Gondola (Lower),1
2017-12-15 09:25:04,Jersey Cream,1
2017-12-15 09:44:04,Olympic,1
2017-12-15 09:47:14,Peak 2 Peak,1
2017-12-15 10:18:15,Harmony,1
2017-12-15 10:18:28,Peak,1
2017-12-15 10:28:05,Crystal,1
2017-12-15 10:31:14,7th Heaven,1
2017-12-15 10:32:14,Glacier,1
2017-12-15 10:42:04,Catskinner,1
2017-12-15 10:42:08,Showcase,1
2017-12-16 00:00:00,Spanky's Ladder,0
2017-12-16 00:00:00,T-BAR,0
2017-12-16 00:00:00,Franz's,0
2017-12-16 09:01:05,Excalibur Gondola,1
2017-12-16 09:01:05,Excalibur Gondola (Lower),1
2017-12-16 09:01:18,Excelerator,1
2017-12-16 09:01:31,Blackcomb Gondola,1
2017-12-16 09:01:45,Blackcomb Gondola (Lower),1
2017-12-16 09:01:58,Red Chair,1
2017-12-16 09:02:11,Creekside Gondola,1
2017-12-16 09:02:25,Emerald,1
2017-12-16 09:02:38,Fitzsimmons,1
2017-12-16 09:02:51,Whistler Village Gondola,1
2017-12-16 09:02:51,Whistler Village Gondola (Lower),1
2017-12-16 09:08:04,Garbanzo,1
2017-12-16 09:15:06,Jersey Cream,1
2017-12-16 09:44:15,Harmony,1
2017-12-16 09:49:13,Peak 2 Peak,1
2017-12-16 09:49:16,Olympic,1
2017-12-16 10:06:04,Catskinner,1
2017-12-16 10:13:15,Peak,1
2017-12-16 10:15:15,7th Heaven,1
2017-12-16 10:15:39,Glacier,1
2017-12-16 10:15:53,Showcase,1
2017-12-16 10:17:05,Crystal,1
2017-12-16 10:43:05,Symphony,1
2017-12-16 10:43:08,Flute Bowl,1
2017-12-16 10:45:04,Blackcomb Glacier,1
2017-12-17 00:00:00,Spanky's Ladder,0
2017-12-17 00:00:00,T-BAR,0
2017-12-17 00:00:00,Franz's,0
2017-12-17 09:01:05,Excalibur Gondola,1
2017-12-17 09:01:05,Excalibur Gondola (Lower),1
2017-12-17 09:01:18,Excelerator,1
2017-12-17 09:01:32,Blackcomb Gondola,1
2017-12-17 09:01:45,Blackcomb Gondola (Lower),1
2017-12-17 09:03:05,Red Chair,1
2017-12-17 09:03:18,Creekside Gondola,1
2017-12-17 09:03:31,Emerald,1
2017-12-17 09:03:45,Fitzsimmons,1
2017-12-17 09:03:58,Whistler Village Gondola (Lower),1
2017-12-17 09:03:58,Whistler Village Gondola,1
2017-12-17 09:09:05,Garbanzo,1
2017-12-17 09:22:05,Jersey Cream,1
2017-12-17 09:35:13,Peak 2 Peak,1
2017-12-17 09:43:14,7th Heaven,1
2017-12-17 09:43:19,Crystal,1
2017-12-17 09:44:04,Olympic,1
2017-12-17 09:46:14,Glacier,1
2017-12-17 10:19:15,Harmony,1
2017-12-17 10:22:03,Catskinner,1
2017-12-17 10:22:17,Showcase,1
2017-12-17 10:22:41,Peak,1
2017-12-17 10:22:55,Blackcomb Glacier,1
2017-12-17 10:48:05,Symphony,1
2017-12-17 10:58:05,Flute Bowl,1
2017-12-18 00:00:00,T-BAR,0
2017-12-18 00:00:00,Franz's,0
2017-12-18 09:16:05,Excalibur Gondola (Lower),1
2017-12-18 09:16:05,Excalibur Gondola,1
2017-12-18 09:16:18,Excelerator,1
2017-12-18 09:16:31,Blackcomb Gondola,1
2017-12-18 09:16:44,Blackcomb Gondola (Lower),1
2017-12-18 09:16:58,Red Chair,1
2017-12-18 09:17:11,Creekside Gondola,1
2017-12-18 09:17:25,Emerald,1
2017-12-18 09:17:38,Garbanzo,1
2017-12-18 09:17:52,Whistler Village Gondola,1
2017-12-18 09:17:52,Whistler Village Gondola (Lower),1
2017-12-18 09:27:05,Fitzsimmons,1
2017-12-18 09:34:05,Jersey Cream,1
2017-12-18 09:45:04,Olympic,1
2017-12-18 09:48:05,Crystal,1
2017-12-18 10:05:17,Peak 2 Peak,1
2017-12-18 10:11:04,Catskinner,1
2017-12-18 10:22:14,7th Heaven,1
2017-12-18 10:22:38,Glacier,1
2017-12-18 10:22:58,Spanky's Ladder,1
2017-12-18 10:51:05,Showcase,1
2017-12-18 10:51:08,Blackcomb Glacier,1
2017-12-18 10:56:14,Harmony,1
2017-12-18 10:57:15,Peak,1
2017-12-18 11:17:05,Symphony,1
2017-12-18 11:17:09,Flute Bowl,1
2017-12-19 00:00:00,T-BAR,0
2017-12-19 00:00:00,Franz's,0
2017-12-19 00:00:00,Crystal,0
2017-12-19 00:00:00,Blackcomb Glacier,0
2017-12-19 09:11:04,Red Chair,1
2017-12-19 09:11:07,Emerald,1
2017-12-19 09:17:07,Fitzsimmons,1
2017-12-19 09:17:10,Whistler Village Gondola,1
2017-12-19 09:17:10,Whistler Village Gondola (Lower),1
2017-12-19 09:18:04,Excalibur Gondola (Lower),1
2017-12-19 09:18:04,Excalibur Gondola,1
2017-12-19 09:18:17,Excelerator,1
2017-12-19 09:18:30,Blackcomb Gondola,1
2017-12-19 09:18:44,Blackcomb Gondola (Lower),1
2017-12-19 09:41:04,Garbanzo,1
2017-12-19 09:44:15,Peak,1
2017-12-19 09:48:04,Olympic,1
2017-12-19 10:05:05,Jersey Cream,1
2017-12-19 10:05:17,Peak 2 Peak,1
2017-12-19 10:12:15,Harmony,1
2017-12-19 10:20:15,7th Heaven,1
2017-12-19 10:20:51,Glacier,1
2017-12-19 10:21:05,Showcase,1
2017-12-19 10:24:16,Spanky's Ladder,1
2017-12-19 10:26:04,Catskinner,1
2017-12-19 10:34:04,Creekside Gondola,1
2017-12-19 11:05:05,Symphony,1
2017-12-19 11:05:08,Flute Bowl,1
2017-12-20 00:00:00,Franz's,0
2017-12-20 00:00:00,T-BAR,0
2017-12-20 09:08:05,Red Chair,1
2017-12-20 09:08:08,Emerald,1
2017-12-20 09:16:05,Blackcomb Gondola (Lower),1
2017-12-20 09:17:04,Excalibur Gondola,1
2017-12-20 09:17:04,Excalibur Gondola (Lower),1
2017-12-20 09:17:17,Excelerator,1
2017-12-20 09:17:31,Blackcomb Gondola,1
2017-12-20 09:17:44,Creekside Gondola,1
2017-12-20 09:17:57,Fitzsimmons,1
2017-12-20 09:18:11,Whistler Village Gondola (Lower),1
2017-12-20 09:18:11,Whistler Village Gondola,1
2017-12-20 09:24:04,Catskinner,1
2017-12-20 09:24:07,Jersey Cream,1
2017-12-20 09:24:11,Garbanzo,1
2017-12-20 09:49:03,Olympic,1
2017-12-20 10:11:14,Peak 2 Peak,1
2017-12-20 10:32:06,Crystal,1
2017-12-20 11:13:15,7th Heaven,1
2017-12-20 11:13:39,Glacier,1
2017-12-20 11:13:53,Showcase,1
2017-12-20 11:14:06,Blackcomb Glacier,1
2017-12-20 11:14:39,Spanky's Ladder,1
2017-12-20 12:19:14,Harmony,1
2017-12-20 12:27:05,Symphony,1
2017-12-20 12:27:08,Flute Bowl,1
2017-12-20 13:16:15,Peak,1
2017-12-21 00:00:00,T-BAR,0
2017-12-21 00:00:00,Franz's,0
2017-12-21 09:07:05,Red Chair,1
2017-12-21 09:07:08,Emerald,1
2017-12-21 09:12:05,Garbanzo,1
2017-12-21 09:17:04,Excalibur Gondola (Lower),1
2017-12-21 09:17:04,Excalibur Gondola,1
2017-12-21 09:17:18,Excelerator,1
2017-12-21 09:17:31,Blackcomb Gondola,1
2017-12-21 09:17:44,Blackcomb Gondola (Lower),1
2017-12-21 09:17:58,Creekside Gondola,1
2017-12-21 09:18:11,Whistler Village Gondola,1
2017-12-21 09:18:11,Whistler Village Gondola (Lower),1
2017-12-21 09:19:04,Fitzsimmons,1
2017-12-21 09:24:04,Jersey Cream,1
2017-12-21 09:43:05,Olympic,1
2017-12-21 10:01:15,Harmony,1
2017-12-21 10:08:04,Catskinner,1
2017-12-21 10:08:16,Peak 2 Peak,1
2017-12-21 10:09:15,Peak,1
2017-12-21 10:23:05,Crystal,1
2017-12-21 10:32:14,7th Heaven,1
2017-12-21 10:32:18,Showcase,1
2017-12-21 10:34:04,Blackcomb Glacier,1
2017-12-21 10:41:05,Symphony,1
2017-12-21 10:41:08,Flute Bowl,1
2017-12-21 10:54:15,Glacier,1
2017-12-21 10:54:25,Spanky's Ladder,1
2017-12-22 00:00:00,T-BAR,0
2017-12-22 00:00:00,Franz's,0
2017-12-22 00:00:00,Peak,0
2017-12-22 00:00:00,Flute Bowl,0
2017-12-22 00:00:00,Symphony,0
2017-12-22 09:02:04,Excalibur Gondola (Lower),1
2017-12-22 09:02:04,Excalibur Gondola,1
2017-12-22 09:02:17,Excelerator,1
2017-12-22 09:02:30,Blackcomb Gondola,1
2017-12-22 09:02:43,Blackcomb Gondola (Lower),1
2017-12-22 09:02:57,Red Chair,1
2017-12-22 09:03:10,Creekside Gondola,1
2017-12-22 09:03:24,Emerald,1
2017-12-22 09:03:37,Whistler Village Gondola,1
2017-12-22 09:03:37,Whistler Village Gondola (Lower),1
2017-12-22 09:14:04,Garbanzo,1
2017-12-22 09:18:04,Fitzsimmons,1
2017-12-22 09:29:04,Jersey Cream,1
2017-12-22 09:35:04,Olympic,1
2017-12-22 09:46:13,Peak 2 Peak,1
2017-12-22 10:00:04,Catskinner,1
2017-12-22 10:13:15,7th Heaven,1
2017-12-22 10:13:29,Glacier,1
2017-12-22 10:15:05,Crystal,1
2017-12-22 10:20:05,Showcase,1
2017-12-22 10:22:15,Harmony,1
2017-12-22 10:28:04,Blackcomb Glacier,1
2017-12-22 10:55:11,Spanky's Ladder,1
2017-12-23 00:00:00,Franz's,0
2017-12-23 09:02:04,Excalibur Gondola,1
2017-12-23 09:02:04,Excalibur Gondola (Lower),1
2017-12-23 09:02:17,Excelerator,1
2017-12-23 09:02:31,Blackcomb Gondola,1
2017-12-23 09:02:44,Blackcomb Gondola (Lower),1
2017-12-23 09:02:57,Creekside Gondola,1
2017-12-23 09:03:11,Emerald,1
2017-12-23 09:03:24,Fitzsimmons,1
2017-12-23 09:03:37,Whistler Village Gondola,1
2017-12-23 09:03:37,Whistler Village Gondola (Lower),1
2017-12-23 09:09:04,Garbanzo,1
2017-12-23 09:19:04,Red Chair,1
2017-12-23 09:26:04,Jersey Cream,1
2017-12-23 09:48:15,7th Heaven,1
2017-12-23 09:48:28,Glacier,1
2017-12-23 09:50:04,Olympic,1
2017-12-23 09:53:11,Spanky's Ladder,1
2017-12-23 09:56:05,Crystal,1
2017-12-23 10:02:05,Showcase,1
2017-12-23 10:02:29,Harmony,1
2017-12-23 10:02:56,Blackcomb Glacier,1
2017-12-23 10:29:05,T-BAR,1
2017-12-23 10:49:14,Peak,1
2017-12-23 10:49:29,Symphony,1
2017-12-23 10:49:42,Flute Bowl,1
2017-12-23 10:58:03,Catskinner,1
2017-12-23 13:02:13,Peak 2 Peak,1
2017-12-24 00:00:00,Franz's,0
2017-12-24 09:02:04,Excalibur Gondola,1
2017-12-24 09:02:04,Excalibur Gondola (Lower),1
2017-12-24 09:02:17,Excelerator,1
2017-12-24 09:02:30,Blackcomb Gondola,1
2017-12-24 09:02:44,Blackcomb Gondola (Lower),1
2017-12-24 09:02:57,Red Chair,1
2017-12-24 09:03:10,Creekside Gondola,1
2017-12-24 09:03:24,Emerald,1
2017-12-24 09:03:37,Fitzsimmons,1
2017-12-24 09:03:50,Whistler Village Gondola (Lower),1
2017-12-24 09:03:50,Whistler Village Gondola,1
2017-12-24 09:10:04,Garbanzo,1
2017-12-24 09:36:05,Jersey Cream,1
2017-12-24 09:37:04,Olympic,1
2017-12-24 09:45:14,7th Heaven,1
2017-12-24 09:45:38,Glacier,1
2017-12-24 09:45:58,Spanky's Ladder,1
2017-12-24 09:47:05,Crystal,1
2017-12-24 09:53:14,Peak 2 Peak,1
2017-12-24 09:53:38,Peak,1
2017-12-24 09:55:05,Showcase,1
2017-12-24 09:55:08,Blackcomb Glacier,1
2017-12-24 10:01:15,Harmony,1
2017-12-24 10:03:04,Catskinner,1
2017-12-24 10:36:04,T-BAR,1
2017-12-24 10:44:05,Symphony,1
2017-12-24 10:44:08,Flute Bowl,1
2017-12-25 00:00:00,Franz's,0
2017-12-25 09:07:04,Red Chair,1
2017-12-25 09:07:08,Emerald,1
2017-12-25 09:10:05,Garbanzo,1
2017-12-25 09:16:04,Excalibur Gondola,1
2017-12-25 09:16:04,Excalibur Gondola (Lower),1
2017-12-25 09:16:18,Excelerator,1
2017-12-25 09:16:31,Blackcomb Gondola,1
2017-12-25 09:16:44,Blackcomb Gondola (Lower),1
2017-12-25 09:16:58,Creekside Gondola,1
2017-12-25 09:17:11,Whistler Village Gondola (Lower),1
2017-12-25 09:17:11,Whistler Village Gondola,1
2017-12-25 09:18:06,Fitzsimmons,1
2017-12-25 09:30:05,Jersey Cream,1
2017-12-25 09:43:04,Olympic,1
2017-12-25 09:48:14,Peak,1
2017-12-25 09:50:14,7th Heaven,1
2017-12-25 09:50:41,Crystal,1
2017-12-25 09:51:05,Glacier,1
2017-12-25 09:58:14,Harmony,1
2017-12-25 10:02:10,Spanky's Ladder,1
2017-12-25 10:04:13,Peak 2 Peak,1
2017-12-25 10:08:04,Catskinner,1
2017-12-25 10:24:04,Showcase,1
2017-12-25 10:43:06,Symphony,1
2017-12-25 10:43:09,Flute Bowl,1
2017-12-25 10:48:05,Blackcomb Glacier,1
2017-12-25 11:22:04,T-BAR,1
2017-12-26 00:00:00,Franz's,0
2017-12-26 09:02:04,Excalibur Gondola,1
2017-12-26 09:02:04,Excalibur Gondola (Lower),1
2017-12-26 09:02:17,Excelerator,1
2017-12-26 09:02:31,Blackcomb Gondola (Lower),1
2017-12-26 09:02:44,Red Chair,1
2017-12-26 09:02:58,Creekside Gondola,1
2017-12-26 09:03:11,Emerald,1
2017-12-26 09:03:24,Fitzsimmons,1
2017-12-26 09:03:38,Whistler Village Gondola,1
2017-12-26 09:03:38,Whistler Village Gondola (Lower),1
2017-12-26 09:12:04,Garbanzo,1
2017-12-26 09:16:04,Blackcomb Gondola,1
2017-12-26 09:27:04,Jersey Cream,1
2017-12-26 09:47:04,Olympic,1
2017-12-26 09:52:06,Crystal,1
2017-12-26 09:53:14,Harmony,1
2017-12-26 09:56:15,Peak,1
2017-12-26 10:01:13,Peak 2 Peak,1
2017-12-26 10:05:15,7th Heaven,1
2017-12-26 10:05:39,Glacier,1
2017-12-26 10:05:53,Showcase,1
2017-12-26 10:06:12,Spanky's Ladder,1
2017-12-26 10:14:04,Catskinner,1
2017-12-26 10:17:05,T-BAR,1
2017-12-26 10:17:08,Blackcomb Glacier,1
2017-12-26 10:43:05,Symphony,1
2017-12-26 10:43:08,Flute Bowl,1
2017-12-27 00:00:00,Franz's,0
2017-12-27 09:02:04,Excalibur Gondola (Lower),1
2017-12-27 09:02:04,Excalibur Gondola,1
2017-12-27 09:02:17,Excelerator,1
2017-12-27 09:02:31,Blackcomb Gondola,1
2017-12-27 09:02:44,Blackcomb Gondola (Lower),1
2017-12-27 09:02:58,Creekside Gondola,1
2017-12-27 09:03:11,Emerald,1
2017-12-27 09:03:24,Whistler Village Gondola,1
2017-12-27 09:03:24,Whistler Village Gondola (Lower),1
2017-12-27 09:04:04,Red Chair,1
2017-12-27 09:04:08,Fitzsimmons,1
2017-12-27 09:08:04,Garbanzo,1
2017-12-27 09:32:04,Jersey Cream,1
2017-12-27 09:35:14,Harmony,1
2017-12-27 09:42:15,Peak,1
2017-12-27 09:45:04,Olympic,1
2017-12-27 10:01:13,Peak 2 Peak,1
2017-12-27 10:06:14,7th Heaven,1
2017-12-27 10:06:29,Crystal,1
2017-12-27 10:06:52,Glacier,1
2017-12-27 10:18:04,Catskinner,1
2017-12-27 10:22:04,Showcase,1
2017-12-27 10:22:19,Symphony,1
2017-12-27 10:22:32,Flute Bowl,1
2017-12-27 10:22:58,Blackcomb Glacier,1
2017-12-27 10:23:18,Spanky's Ladder,1
2017-12-27 10:35:05,T-BAR,1
2017-12-28 00:00:00,Franz's,0
2017-12-28 00:00:00,Flute Bowl,0
2017-12-28 09:02:04,Blackcomb Gondola,1
2017-12-28 09:02:08,Blackcomb Gondola (Lower),1
2017-12-28 09:03:04,Excalibur Gondola (Lower),1
2017-12-28 09:03:04,Excalibur Gondola,1
2017-12-28 09:03:07,Excelerator,1
2017-12-28 09:04:05,Creekside Gondola,1
2017-12-28 09:04:08,Whistler Village Gondola (Lower),1
2017-12-28 09:04:08,Whistler Village Gondola,1
2017-12-28 09:05:04,Red Chair,1
2017-12-28 09:05:07,Emerald,1
2017-12-28 09:05:10,Olympic,1
2017-12-28 09:09:05,Garbanzo,1
2017-12-28 09:12:05,Fitzsimmons,1
2017-12-28 09:24:04,Jersey Cream,1
2017-12-28 09:51:05,Crystal,1
2017-12-28 09:56:14,Peak 2 Peak,1
2017-12-28 10:07:14,7th Heaven,1
2017-12-28 10:11:04,Catskinner,1
2017-12-28 10:11:18,Glacier,1
2017-12-28 10:17:10,Spanky's Ladder,1
2017-12-28 10:28:05,Showcase,1
2017-12-28 10:28:08,Blackcomb Glacier,1
2017-12-28 10:42:16,Peak,1
2017-12-28 10:42:19,T-BAR,1
2017-12-28 10:59:14,Harmony,1
2017-12-28 11:46:06,Symphony,1
2017-12-29 00:00:00,Franz's,0
2017-12-29 09:01:04,Excalibur Gondola (Lower),1
2017-12-29 09:01:04,Excalibur Gondola,1
2017-12-29 09:01:17,Blackcomb Gondola,1
2017-12-29 09:01:31,Blackcomb Gondola (Lower),1
2017-12-29 09:01:44,Red Chair,1
2017-12-29 09:01:58,Creekside Gondola,1
2017-12-29 09:02:11,Emerald,1
2017-12-29 09:02:25,Fitzsimmons,1
2017-12-29 09:02:38,Whistler Village Gondola,1
2017-12-29 09:02:38,Whistler Village Gondola (Lower),1
2017-12-29 09:03:04,Excelerator,1
2017-12-29 09:15:04,Garbanzo,1
2017-12-29 09:22:05,Jersey Cream,1
2017-12-29 09:52:14,Peak 2 Peak,1
2017-12-29 09:52:17,Olympic,1
2017-12-29 10:29:14,7th Heaven,1
2017-12-29 10:29:27,Catskinner,1
2017-12-29 10:29:42,Crystal,1
2017-12-29 10:30:06,Glacier,1
2017-12-29 10:30:39,Spanky's Ladder,1
2017-12-29 10:33:05,Showcase,1
2017-12-29 10:33:09,Blackcomb Glacier,1
2017-12-29 10:38:15,Peak,1
2017-12-29 10:39:15,Harmony,1
2017-12-29 10:39:18,T-BAR,1
2017-12-29 11:03:05,Symphony,1
2017-12-29 11:03:09,Flute Bowl,1
2017-12-30 00:00:00,Franz's,0
2017-12-30 09:13:04,Red Chair,1
2017-12-30 09:13:18,Creekside Gondola,1
2017-12-30 09:13:31,Emerald,1
2017-12-30 09:13:44,Fitzsimmons,1
2017-12-30 09:13:58,Whistler Village Gondola,1
2017-12-30 09:13:58,Whistler Village Gondola (Lower),1
2017-12-30 09:15:04,Excalibur Gondola,1
2017-12-30 09:15:04,Excalibur Gondola (Lower),1
2017-12-30 09:15:18,Excelerator,1
2017-12-30 09:15:31,Blackcomb Gondola,1
2017-12-30 09:15:45,Blackcomb Gondola (Lower),1
2017-12-30 09:18:04,Garbanzo,1
2017-12-30 09:40:04,Jersey Cream,1
2017-12-30 09:51:13,Peak 2 Peak,1
2017-12-30 10:08:04,Olympic,1
2017-12-30 10:24:15,7th Heaven,1
2017-12-30 10:24:30,Crystal,1
2017-12-30 10:24:54,Glacier,1
2017-12-30 10:34:05,Showcase,1
2017-12-30 10:40:04,Blackcomb Glacier,1
2017-12-30 10:40:18,Spanky's Ladder,1
2017-12-30 10:53:15,Harmony,1
